LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
CAN,HUR,TOT,PC_LF,Q,1986-Q4,9.433333
CAN,HUR,TOT,PC_LF,Q,1987-Q1,9.466666
CAN,HUR,TOT,PC_LF,Q,1987-Q2,9
CAN,HUR,TOT,PC_LF,Q,1987-Q3,8.566667
CAN,HUR,TOT,PC_LF,Q,1987-Q4,8.166667
CAN,HUR,TOT,PC_LF,Q,1988-Q1,7.9
CAN,HUR,TOT,PC_LF,Q,1988-Q2,7.7
CAN,HUR,TOT,PC_LF,Q,1988-Q3,7.8
CAN,HUR,TOT,PC_LF,Q,1988-Q4,7.7
CAN,HUR,TOT,PC_LF,Q,1989-Q1,7.533333
CAN,HUR,TOT,PC_LF,Q,1989-Q2,7.666667
CAN,HUR,TOT,PC_LF,Q,1989-Q3,7.366667
CAN,HUR,TOT,PC_LF,Q,1989-Q4,7.466667
CAN,HUR,TOT,PC_LF,Q,1990-Q1,7.633333
CAN,HUR,TOT,PC_LF,Q,1990-Q2,7.666667
CAN,HUR,TOT,PC_LF,Q,1990-Q3,8.166667
CAN,HUR,TOT,PC_LF,Q,1990-Q4,9.133333
CAN,HUR,TOT,PC_LF,Q,1991-Q1,10.16667
CAN,HUR,TOT,PC_LF,Q,1991-Q2,10.33333
CAN,HUR,TOT,PC_LF,Q,1991-Q3,10.43333
CAN,HUR,TOT,PC_LF,Q,1991-Q4,10.33333
CAN,HUR,TOT,PC_LF,Q,1992-Q1,10.6
CAN,HUR,TOT,PC_LF,Q,1992-Q2,11
CAN,HUR,TOT,PC_LF,Q,1992-Q3,11.53333
CAN,HUR,TOT,PC_LF,Q,1992-Q4,11.73333
CAN,HUR,TOT,PC_LF,Q,1993-Q1,11.13333
CAN,HUR,TOT,PC_LF,Q,1993-Q2,11.63333
CAN,HUR,TOT,PC_LF,Q,1993-Q3,11.43333
CAN,HUR,TOT,PC_LF,Q,1993-Q4,11.3
CAN,HUR,TOT,PC_LF,Q,1994-Q1,11.03333
CAN,HUR,TOT,PC_LF,Q,1994-Q2,10.63333
CAN,HUR,TOT,PC_LF,Q,1994-Q3,10.13333
CAN,HUR,TOT,PC_LF,Q,1994-Q4,9.766666
CAN,HUR,TOT,PC_LF,Q,1995-Q1,9.633333
CAN,HUR,TOT,PC_LF,Q,1995-Q2,9.5
CAN,HUR,TOT,PC_LF,Q,1995-Q3,9.433333
CAN,HUR,TOT,PC_LF,Q,1995-Q4,9.3
CAN,HUR,TOT,PC_LF,Q,1996-Q1,9.5
CAN,HUR,TOT,PC_LF,Q,1996-Q2,9.433333
CAN,HUR,TOT,PC_LF,Q,1996-Q3,9.666667
CAN,HUR,TOT,PC_LF,Q,1996-Q4,9.833333
CAN,HUR,TOT,PC_LF,Q,1997-Q1,9.433333
CAN,HUR,TOT,PC_LF,Q,1997-Q2,9.3
CAN,HUR,TOT,PC_LF,Q,1997-Q3,8.866667
CAN,HUR,TOT,PC_LF,Q,1997-Q4,8.766666
CAN,HUR,TOT,PC_LF,Q,1998-Q1,8.6
CAN,HUR,TOT,PC_LF,Q,1998-Q2,8.333333
CAN,HUR,TOT,PC_LF,Q,1998-Q3,8.2
CAN,HUR,TOT,PC_LF,Q,1998-Q4,8.033334
CAN,HUR,TOT,PC_LF,Q,1999-Q1,7.9
CAN,HUR,TOT,PC_LF,Q,1999-Q2,7.9
CAN,HUR,TOT,PC_LF,Q,1999-Q3,7.5
CAN,HUR,TOT,PC_LF,Q,1999-Q4,6.966667
CAN,HUR,TOT,PC_LF,Q,2000-Q1,6.866667
CAN,HUR,TOT,PC_LF,Q,2000-Q2,6.666667
CAN,HUR,TOT,PC_LF,Q,2000-Q3,6.9
CAN,HUR,TOT,PC_LF,Q,2000-Q4,6.9
CAN,HUR,TOT,PC_LF,Q,2001-Q1,7
CAN,HUR,TOT,PC_LF,Q,2001-Q2,7.1
CAN,HUR,TOT,PC_LF,Q,2001-Q3,7.166667
CAN,HUR,TOT,PC_LF,Q,2001-Q4,7.633333
CAN,HUR,TOT,PC_LF,Q,2002-Q1,7.933333
CAN,HUR,TOT,PC_LF,Q,2002-Q2,7.7
CAN,HUR,TOT,PC_LF,Q,2002-Q3,7.533333
CAN,HUR,TOT,PC_LF,Q,2002-Q4,7.566667
CAN,HUR,TOT,PC_LF,Q,2003-Q1,7.466667
CAN,HUR,TOT,PC_LF,Q,2003-Q2,7.666667
CAN,HUR,TOT,PC_LF,Q,2003-Q3,7.8
CAN,HUR,TOT,PC_LF,Q,2003-Q4,7.433333
CAN,HUR,TOT,PC_LF,Q,2004-Q1,7.3
CAN,HUR,TOT,PC_LF,Q,2004-Q2,7.166667
CAN,HUR,TOT,PC_LF,Q,2004-Q3,7
CAN,HUR,TOT,PC_LF,Q,2004-Q4,7.133333
CAN,HUR,TOT,PC_LF,Q,2005-Q1,6.933333
CAN,HUR,TOT,PC_LF,Q,2005-Q2,6.833333
CAN,HUR,TOT,PC_LF,Q,2005-Q3,6.7
CAN,HUR,TOT,PC_LF,Q,2005-Q4,6.533333
CAN,HUR,TOT,PC_LF,Q,2006-Q1,6.6
CAN,HUR,TOT,PC_LF,Q,2006-Q2,6.333333
CAN,HUR,TOT,PC_LF,Q,2006-Q3,6.5
CAN,HUR,TOT,PC_LF,Q,2006-Q4,6.366667
CAN,HUR,TOT,PC_LF,Q,2007-Q1,6.333333
CAN,HUR,TOT,PC_LF,Q,2007-Q2,6.2
CAN,HUR,TOT,PC_LF,Q,2007-Q3,6
CAN,HUR,TOT,PC_LF,Q,2007-Q4,6.1
CAN,HUR,TOT,PC_LF,Q,2008-Q1,6.133333
CAN,HUR,TOT,PC_LF,Q,2008-Q2,6.166667
CAN,HUR,TOT,PC_LF,Q,2008-Q3,6.233333
CAN,HUR,TOT,PC_LF,Q,2008-Q4,6.7
CAN,HUR,TOT,PC_LF,Q,2009-Q1,7.966667
CAN,HUR,TOT,PC_LF,Q,2009-Q2,8.6
CAN,HUR,TOT,PC_LF,Q,2009-Q3,8.7
CAN,HUR,TOT,PC_LF,Q,2009-Q4,8.566667
CAN,HUR,TOT,PC_LF,Q,2010-Q1,8.366667
CAN,HUR,TOT,PC_LF,Q,2010-Q2,8.1
CAN,HUR,TOT,PC_LF,Q,2010-Q3,8.2
CAN,HUR,TOT,PC_LF,Q,2010-Q4,7.9
CAN,HUR,TOT,PC_LF,Q,2011-Q1,7.8
CAN,HUR,TOT,PC_LF,Q,2011-Q2,7.733333
CAN,HUR,TOT,PC_LF,Q,2011-Q3,7.4
CAN,HUR,TOT,PC_LF,Q,2011-Q4,7.533333
CAN,HUR,TOT,PC_LF,Q,2012-Q1,7.533333
CAN,HUR,TOT,PC_LF,Q,2012-Q2,7.433333
CAN,HUR,TOT,PC_LF,Q,2012-Q3,7.366667
CAN,HUR,TOT,PC_LF,Q,2012-Q4,7.3
CAN,HUR,TOT,PC_LF,Q,2013-Q1,7.133333
CAN,HUR,TOT,PC_LF,Q,2013-Q2,7.133333
CAN,HUR,TOT,PC_LF,Q,2013-Q3,7.2
CAN,HUR,TOT,PC_LF,Q,2013-Q4,7.233333
CAN,HUR,TOT,PC_LF,Q,2014-Q1,7.166667
CAN,HUR,TOT,PC_LF,Q,2014-Q2,7.166667
CAN,HUR,TOT,PC_LF,Q,2014-Q3,7.033333
CAN,HUR,TOT,PC_LF,Q,2014-Q4,6.766667
CAN,HUR,TOT,PC_LF,Q,2015-Q1,6.833333
CAN,HUR,TOT,PC_LF,Q,2015-Q2,6.866667
CAN,HUR,TOT,PC_LF,Q,2015-Q3,7
CAN,HUR,TOT,PC_LF,Q,2015-Q4,7.1
CAN,HUR,TOT,PC_LF,Q,2016-Q1,7.266667
CAN,HUR,TOT,PC_LF,Q,2016-Q2,7.066667
CAN,HUR,TOT,PC_LF,Q,2016-Q3,6.933333
CAN,HUR,TOT,PC_LF,Q,2016-Q4,6.866667
CAN,HUR,TOT,PC_LF,Q,2017-Q1,6.7
CAN,HUR,TOT,PC_LF,Q,2017-Q2,6.533333
CAN,HUR,TOT,PC_LF,Q,2017-Q3,6.233333
CAN,HUR,TOT,PC_LF,Q,2017-Q4,6.166667
CAN,HUR,TOT,PC_LF,Q,2018-Q1,5.9
CAN,HUR,TOT,PC_LF,Q,2018-Q2,5.9
CAN,HUR,TOT,PC_LF,Q,2018-Q3,5.9
CAN,HUR,TOT,PC_LF,Q,2018-Q4,5.7
CAN,HUR,TOT,PC_LF,Q,2019-Q1,5.8
CAN,HUR,TOT,PC_LF,Q,2019-Q2,5.566667
CAN,HUR,TOT,PC_LF,Q,2019-Q3,5.733333
CAN,HUR,TOT,PC_LF,Q,2019-Q4,5.7
CAN,HUR,TOT,PC_LF,Q,2020-Q1,6.533333
CAN,HUR,TOT,PC_LF,Q,2020-Q2,13.36667
CAN,HUR,TOT,PC_LF,Q,2020-Q3,10.13333
CAN,HUR,TOT,PC_LF,Q,2020-Q4,8.866667
CAN,HUR,TOT,PC_LF,Q,2021-Q1,8.433333
CAN,HUR,TOT,PC_LF,Q,2021-Q2,8.066667
CAN,HUR,TOT,PC_LF,Q,2021-Q3,7.266667
CAN,HUR,TOT,PC_LF,Q,2021-Q4,6.266667
CAN,HUR,TOT,PC_LF,Q,2022-Q1,5.733333
CAN,HUR,TOT,PC_LF,Q,2022-Q2,5.133333
CAN,HUR,TOT,PC_LF,Q,2022-Q3,5.133333
CAN,HUR,TOT,PC_LF,Q,2022-Q4,5.1
CAN,HUR,TOT,PC_LF,Q,2023-Q1,5
FRA,HUR,TOT,PC_LF,Q,1983-Q1,8.1
FRA,HUR,TOT,PC_LF,Q,1983-Q2,8.533334
FRA,HUR,TOT,PC_LF,Q,1983-Q3,9
FRA,HUR,TOT,PC_LF,Q,1983-Q4,9.4
FRA,HUR,TOT,PC_LF,Q,1984-Q1,9.7
FRA,HUR,TOT,PC_LF,Q,1984-Q2,9.933333
FRA,HUR,TOT,PC_LF,Q,1984-Q3,10.2
FRA,HUR,TOT,PC_LF,Q,1984-Q4,10.43333
FRA,HUR,TOT,PC_LF,Q,1985-Q1,10.4
FRA,HUR,TOT,PC_LF,Q,1985-Q2,10.4
FRA,HUR,TOT,PC_LF,Q,1985-Q3,10.4
FRA,HUR,TOT,PC_LF,Q,1985-Q4,10.46667
FRA,HUR,TOT,PC_LF,Q,1986-Q1,10.36667
FRA,HUR,TOT,PC_LF,Q,1986-Q2,10.46667
FRA,HUR,TOT,PC_LF,Q,1986-Q3,10.63333
FRA,HUR,TOT,PC_LF,Q,1986-Q4,10.83333
FRA,HUR,TOT,PC_LF,Q,1987-Q1,10.8
FRA,HUR,TOT,PC_LF,Q,1987-Q2,10.66667
FRA,HUR,TOT,PC_LF,Q,1987-Q3,10.56667
FRA,HUR,TOT,PC_LF,Q,1987-Q4,10.5
FRA,HUR,TOT,PC_LF,Q,1988-Q1,10.26667
FRA,HUR,TOT,PC_LF,Q,1988-Q2,10.13333
FRA,HUR,TOT,PC_LF,Q,1988-Q3,10
FRA,HUR,TOT,PC_LF,Q,1988-Q4,9.9
FRA,HUR,TOT,PC_LF,Q,1989-Q1,9.733334
FRA,HUR,TOT,PC_LF,Q,1989-Q2,9.666667
FRA,HUR,TOT,PC_LF,Q,1989-Q3,9.6
FRA,HUR,TOT,PC_LF,Q,1989-Q4,9.6
FRA,HUR,TOT,PC_LF,Q,1990-Q1,9.5
FRA,HUR,TOT,PC_LF,Q,1990-Q2,9.4
FRA,HUR,TOT,PC_LF,Q,1990-Q3,9.3
FRA,HUR,TOT,PC_LF,Q,1990-Q4,9.3
FRA,HUR,TOT,PC_LF,Q,1991-Q1,9.266666
FRA,HUR,TOT,PC_LF,Q,1991-Q2,9.433333
FRA,HUR,TOT,PC_LF,Q,1991-Q3,9.7
FRA,HUR,TOT,PC_LF,Q,1991-Q4,10
FRA,HUR,TOT,PC_LF,Q,1992-Q1,10.26667
FRA,HUR,TOT,PC_LF,Q,1992-Q2,10.5
FRA,HUR,TOT,PC_LF,Q,1992-Q3,10.8
FRA,HUR,TOT,PC_LF,Q,1992-Q4,11
FRA,HUR,TOT,PC_LF,Q,1993-Q1,11.3
FRA,HUR,TOT,PC_LF,Q,1993-Q2,11.7
FRA,HUR,TOT,PC_LF,Q,1993-Q3,12.03333
FRA,HUR,TOT,PC_LF,Q,1993-Q4,12.36667
FRA,HUR,TOT,PC_LF,Q,1994-Q1,12.5
FRA,HUR,TOT,PC_LF,Q,1994-Q2,12.4
FRA,HUR,TOT,PC_LF,Q,1994-Q3,12.2
FRA,HUR,TOT,PC_LF,Q,1994-Q4,12
FRA,HUR,TOT,PC_LF,Q,1995-Q1,11.8
FRA,HUR,TOT,PC_LF,Q,1995-Q2,11.86667
FRA,HUR,TOT,PC_LF,Q,1995-Q3,12
FRA,HUR,TOT,PC_LF,Q,1995-Q4,12.16667
FRA,HUR,TOT,PC_LF,Q,1996-Q1,12.3
FRA,HUR,TOT,PC_LF,Q,1996-Q2,12.36667
FRA,HUR,TOT,PC_LF,Q,1996-Q3,12.43333
FRA,HUR,TOT,PC_LF,Q,1996-Q4,12.5
FRA,HUR,TOT,PC_LF,Q,1997-Q1,12.5
FRA,HUR,TOT,PC_LF,Q,1997-Q2,12.4
FRA,HUR,TOT,PC_LF,Q,1997-Q3,12.33333
FRA,HUR,TOT,PC_LF,Q,1997-Q4,12.16667
FRA,HUR,TOT,PC_LF,Q,1998-Q1,12.03333
FRA,HUR,TOT,PC_LF,Q,1998-Q2,12.06667
FRA,HUR,TOT,PC_LF,Q,1998-Q3,12.1
FRA,HUR,TOT,PC_LF,Q,1998-Q4,12
FRA,HUR,TOT,PC_LF,Q,1999-Q1,11.93333
FRA,HUR,TOT,PC_LF,Q,1999-Q2,11.53333
FRA,HUR,TOT,PC_LF,Q,1999-Q3,11.13333
FRA,HUR,TOT,PC_LF,Q,1999-Q4,10.66667
FRA,HUR,TOT,PC_LF,Q,2000-Q1,10.23333
FRA,HUR,TOT,PC_LF,Q,2000-Q2,9.7
FRA,HUR,TOT,PC_LF,Q,2000-Q3,9.266666
FRA,HUR,TOT,PC_LF,Q,2000-Q4,8.9
FRA,HUR,TOT,PC_LF,Q,2001-Q1,8.7
FRA,HUR,TOT,PC_LF,Q,2001-Q2,8.733334
FRA,HUR,TOT,PC_LF,Q,2001-Q3,8.8
FRA,HUR,TOT,PC_LF,Q,2001-Q4,8.8
FRA,HUR,TOT,PC_LF,Q,2002-Q1,8.766666
FRA,HUR,TOT,PC_LF,Q,2002-Q2,8.633333
FRA,HUR,TOT,PC_LF,Q,2002-Q3,8.6
FRA,HUR,TOT,PC_LF,Q,2002-Q4,8.566667
FRA,HUR,TOT,PC_LF,Q,2003-Q1,8.3
FRA,HUR,TOT,PC_LF,Q,2003-Q2,8.5
FRA,HUR,TOT,PC_LF,Q,2003-Q3,8.433333
FRA,HUR,TOT,PC_LF,Q,2003-Q4,8.833333
FRA,HUR,TOT,PC_LF,Q,2004-Q1,8.9
FRA,HUR,TOT,PC_LF,Q,2004-Q2,8.8
FRA,HUR,TOT,PC_LF,Q,2004-Q3,8.866667
FRA,HUR,TOT,PC_LF,Q,2004-Q4,8.933333
FRA,HUR,TOT,PC_LF,Q,2005-Q1,8.633333
FRA,HUR,TOT,PC_LF,Q,2005-Q2,8.8
FRA,HUR,TOT,PC_LF,Q,2005-Q3,8.966666
FRA,HUR,TOT,PC_LF,Q,2005-Q4,9.1
FRA,HUR,TOT,PC_LF,Q,2006-Q1,9.166667
FRA,HUR,TOT,PC_LF,Q,2006-Q2,8.933333
FRA,HUR,TOT,PC_LF,Q,2006-Q3,8.933333
FRA,HUR,TOT,PC_LF,Q,2006-Q4,8.366667
FRA,HUR,TOT,PC_LF,Q,2007-Q1,8.466666
FRA,HUR,TOT,PC_LF,Q,2007-Q2,8.1
FRA,HUR,TOT,PC_LF,Q,2007-Q3,8
FRA,HUR,TOT,PC_LF,Q,2007-Q4,7.5
FRA,HUR,TOT,PC_LF,Q,2008-Q1,7.133333
FRA,HUR,TOT,PC_LF,Q,2008-Q2,7.3
FRA,HUR,TOT,PC_LF,Q,2008-Q3,7.533333
FRA,HUR,TOT,PC_LF,Q,2008-Q4,7.8
FRA,HUR,TOT,PC_LF,Q,2009-Q1,8.566667
FRA,HUR,TOT,PC_LF,Q,2009-Q2,9.166667
FRA,HUR,TOT,PC_LF,Q,2009-Q3,9.2
FRA,HUR,TOT,PC_LF,Q,2009-Q4,9.533334
FRA,HUR,TOT,PC_LF,Q,2010-Q1,9.4
FRA,HUR,TOT,PC_LF,Q,2010-Q2,9.266666
FRA,HUR,TOT,PC_LF,Q,2010-Q3,9.2
FRA,HUR,TOT,PC_LF,Q,2010-Q4,9.2
FRA,HUR,TOT,PC_LF,Q,2011-Q1,9.166667
FRA,HUR,TOT,PC_LF,Q,2011-Q2,9.1
FRA,HUR,TOT,PC_LF,Q,2011-Q3,9.2
FRA,HUR,TOT,PC_LF,Q,2011-Q4,9.366667
FRA,HUR,TOT,PC_LF,Q,2012-Q1,9.5
FRA,HUR,TOT,PC_LF,Q,2012-Q2,9.666667
FRA,HUR,TOT,PC_LF,Q,2012-Q3,9.733334
FRA,HUR,TOT,PC_LF,Q,2012-Q4,10.16667
FRA,HUR,TOT,PC_LF,Q,2013-Q1,10.4
FRA,HUR,TOT,PC_LF,Q,2013-Q2,10.43333
FRA,HUR,TOT,PC_LF,Q,2013-Q3,10.2
FRA,HUR,TOT,PC_LF,Q,2013-Q4,10.16667
FRA,HUR,TOT,PC_LF,Q,2014-Q1,10.2
FRA,HUR,TOT,PC_LF,Q,2014-Q2,10.13333
FRA,HUR,TOT,PC_LF,Q,2014-Q3,10.23333
FRA,HUR,TOT,PC_LF,Q,2014-Q4,10.46667
FRA,HUR,TOT,PC_LF,Q,2015-Q1,10.36667
FRA,HUR,TOT,PC_LF,Q,2015-Q2,10.43333
FRA,HUR,TOT,PC_LF,Q,2015-Q3,10.3
FRA,HUR,TOT,PC_LF,Q,2015-Q4,10.26667
FRA,HUR,TOT,PC_LF,Q,2016-Q1,10.3
FRA,HUR,TOT,PC_LF,Q,2016-Q2,10
FRA,HUR,TOT,PC_LF,Q,2016-Q3,9.866667
FRA,HUR,TOT,PC_LF,Q,2016-Q4,10.06667
FRA,HUR,TOT,PC_LF,Q,2017-Q1,9.633333
FRA,HUR,TOT,PC_LF,Q,2017-Q2,9.5
FRA,HUR,TOT,PC_LF,Q,2017-Q3,9.466666
FRA,HUR,TOT,PC_LF,Q,2017-Q4,9.033334
FRA,HUR,TOT,PC_LF,Q,2018-Q1,9.266666
FRA,HUR,TOT,PC_LF,Q,2018-Q2,9.1
FRA,HUR,TOT,PC_LF,Q,2018-Q3,8.9
FRA,HUR,TOT,PC_LF,Q,2018-Q4,8.8
FRA,HUR,TOT,PC_LF,Q,2019-Q1,8.733334
FRA,HUR,TOT,PC_LF,Q,2019-Q2,8.5
FRA,HUR,TOT,PC_LF,Q,2019-Q3,8.3
FRA,HUR,TOT,PC_LF,Q,2019-Q4,8.2
FRA,HUR,TOT,PC_LF,Q,2020-Q1,7.866667
FRA,HUR,TOT,PC_LF,Q,2020-Q2,7.333333
FRA,HUR,TOT,PC_LF,Q,2020-Q3,8.833333
FRA,HUR,TOT,PC_LF,Q,2020-Q4,8.1
FRA,HUR,TOT,PC_LF,Q,2021-Q1,8.133333
FRA,HUR,TOT,PC_LF,Q,2021-Q2,8.033334
FRA,HUR,TOT,PC_LF,Q,2021-Q3,7.8
FRA,HUR,TOT,PC_LF,Q,2021-Q4,7.433333
FRA,HUR,TOT,PC_LF,Q,2022-Q1,7.333333
FRA,HUR,TOT,PC_LF,Q,2022-Q2,7.5
FRA,HUR,TOT,PC_LF,Q,2022-Q3,7.2
FRA,HUR,TOT,PC_LF,Q,2022-Q4,7.2
DEU,HUR,TOT,PC_LF,Q,1991-Q1,5.233333
DEU,HUR,TOT,PC_LF,Q,1991-Q2,5.333333
DEU,HUR,TOT,PC_LF,Q,1991-Q3,5.6
DEU,HUR,TOT,PC_LF,Q,1991-Q4,5.9
DEU,HUR,TOT,PC_LF,Q,1992-Q1,6.1
DEU,HUR,TOT,PC_LF,Q,1992-Q2,6.4
DEU,HUR,TOT,PC_LF,Q,1992-Q3,6.766667
DEU,HUR,TOT,PC_LF,Q,1992-Q4,7.1
DEU,HUR,TOT,PC_LF,Q,1993-Q1,7.4
DEU,HUR,TOT,PC_LF,Q,1993-Q2,7.6
DEU,HUR,TOT,PC_LF,Q,1993-Q3,7.9
DEU,HUR,TOT,PC_LF,Q,1993-Q4,8.2
DEU,HUR,TOT,PC_LF,Q,1994-Q1,8.466666
DEU,HUR,TOT,PC_LF,Q,1994-Q2,8.533334
DEU,HUR,TOT,PC_LF,Q,1994-Q3,8.433333
DEU,HUR,TOT,PC_LF,Q,1994-Q4,8.266666
DEU,HUR,TOT,PC_LF,Q,1995-Q1,8.133333
DEU,HUR,TOT,PC_LF,Q,1995-Q2,8.1
DEU,HUR,TOT,PC_LF,Q,1995-Q3,8.266666
DEU,HUR,TOT,PC_LF,Q,1995-Q4,8.433333
DEU,HUR,TOT,PC_LF,Q,1996-Q1,8.566667
DEU,HUR,TOT,PC_LF,Q,1996-Q2,8.766666
DEU,HUR,TOT,PC_LF,Q,1996-Q3,9
DEU,HUR,TOT,PC_LF,Q,1996-Q4,9.3
DEU,HUR,TOT,PC_LF,Q,1997-Q1,9.533334
DEU,HUR,TOT,PC_LF,Q,1997-Q2,9.7
DEU,HUR,TOT,PC_LF,Q,1997-Q3,9.7
DEU,HUR,TOT,PC_LF,Q,1997-Q4,9.7
DEU,HUR,TOT,PC_LF,Q,1998-Q1,9.666667
DEU,HUR,TOT,PC_LF,Q,1998-Q2,9.5
DEU,HUR,TOT,PC_LF,Q,1998-Q3,9.3
DEU,HUR,TOT,PC_LF,Q,1998-Q4,9.066667
DEU,HUR,TOT,PC_LF,Q,1999-Q1,8.833333
DEU,HUR,TOT,PC_LF,Q,1999-Q2,8.633333
DEU,HUR,TOT,PC_LF,Q,1999-Q3,8.466666
DEU,HUR,TOT,PC_LF,Q,1999-Q4,8.3
DEU,HUR,TOT,PC_LF,Q,2000-Q1,8.133333
DEU,HUR,TOT,PC_LF,Q,2000-Q2,8
DEU,HUR,TOT,PC_LF,Q,2000-Q3,7.9
DEU,HUR,TOT,PC_LF,Q,2000-Q4,7.766667
DEU,HUR,TOT,PC_LF,Q,2001-Q1,7.666667
DEU,HUR,TOT,PC_LF,Q,2001-Q2,7.666667
DEU,HUR,TOT,PC_LF,Q,2001-Q3,7.833333
DEU,HUR,TOT,PC_LF,Q,2001-Q4,8.033334
DEU,HUR,TOT,PC_LF,Q,2002-Q1,8.166667
DEU,HUR,TOT,PC_LF,Q,2002-Q2,8.4
DEU,HUR,TOT,PC_LF,Q,2002-Q3,8.733334
DEU,HUR,TOT,PC_LF,Q,2002-Q4,9.1
DEU,HUR,TOT,PC_LF,Q,2003-Q1,9.5
DEU,HUR,TOT,PC_LF,Q,2003-Q2,9.733334
DEU,HUR,TOT,PC_LF,Q,2003-Q3,9.8
DEU,HUR,TOT,PC_LF,Q,2003-Q4,9.8
DEU,HUR,TOT,PC_LF,Q,2004-Q1,10.06667
DEU,HUR,TOT,PC_LF,Q,2004-Q2,10.3
DEU,HUR,TOT,PC_LF,Q,2004-Q3,10.36667
DEU,HUR,TOT,PC_LF,Q,2004-Q4,10.6
DEU,HUR,TOT,PC_LF,Q,2005-Q1,10.83333
DEU,HUR,TOT,PC_LF,Q,2005-Q2,11.2
DEU,HUR,TOT,PC_LF,Q,2005-Q3,11.16667
DEU,HUR,TOT,PC_LF,Q,2005-Q4,10.86667
DEU,HUR,TOT,PC_LF,Q,2006-Q1,10.53333
DEU,HUR,TOT,PC_LF,Q,2006-Q2,10.2
DEU,HUR,TOT,PC_LF,Q,2006-Q3,9.9
DEU,HUR,TOT,PC_LF,Q,2006-Q4,9.566667
DEU,HUR,TOT,PC_LF,Q,2007-Q1,9.066667
DEU,HUR,TOT,PC_LF,Q,2007-Q2,8.666667
DEU,HUR,TOT,PC_LF,Q,2007-Q3,8.433333
DEU,HUR,TOT,PC_LF,Q,2007-Q4,8.2
DEU,HUR,TOT,PC_LF,Q,2008-Q1,7.9
DEU,HUR,TOT,PC_LF,Q,2008-Q2,7.566667
DEU,HUR,TOT,PC_LF,Q,2008-Q3,7.133333
DEU,HUR,TOT,PC_LF,Q,2008-Q4,7
DEU,HUR,TOT,PC_LF,Q,2009-Q1,7.133333
DEU,HUR,TOT,PC_LF,Q,2009-Q2,7.333333
DEU,HUR,TOT,PC_LF,Q,2009-Q3,7.366667
DEU,HUR,TOT,PC_LF,Q,2009-Q4,7.133333
DEU,HUR,TOT,PC_LF,Q,2010-Q1,6.966667
DEU,HUR,TOT,PC_LF,Q,2010-Q2,6.666667
DEU,HUR,TOT,PC_LF,Q,2010-Q3,6.366667
DEU,HUR,TOT,PC_LF,Q,2010-Q4,6.2
DEU,HUR,TOT,PC_LF,Q,2011-Q1,5.866667
DEU,HUR,TOT,PC_LF,Q,2011-Q2,5.566667
DEU,HUR,TOT,PC_LF,Q,2011-Q3,5.433333
DEU,HUR,TOT,PC_LF,Q,2011-Q4,5.233333
DEU,HUR,TOT,PC_LF,Q,2012-Q1,5.1
DEU,HUR,TOT,PC_LF,Q,2012-Q2,5.1
DEU,HUR,TOT,PC_LF,Q,2012-Q3,5.033333
DEU,HUR,TOT,PC_LF,Q,2012-Q4,5
DEU,HUR,TOT,PC_LF,Q,2013-Q1,5.066667
DEU,HUR,TOT,PC_LF,Q,2013-Q2,4.966667
DEU,HUR,TOT,PC_LF,Q,2013-Q3,4.9
DEU,HUR,TOT,PC_LF,Q,2013-Q4,4.833333
DEU,HUR,TOT,PC_LF,Q,2014-Q1,4.8
DEU,HUR,TOT,PC_LF,Q,2014-Q2,4.733333
DEU,HUR,TOT,PC_LF,Q,2014-Q3,4.7
DEU,HUR,TOT,PC_LF,Q,2014-Q4,4.633333
DEU,HUR,TOT,PC_LF,Q,2015-Q1,4.5
DEU,HUR,TOT,PC_LF,Q,2015-Q2,4.4
DEU,HUR,TOT,PC_LF,Q,2015-Q3,4.3
DEU,HUR,TOT,PC_LF,Q,2015-Q4,4.233333
DEU,HUR,TOT,PC_LF,Q,2016-Q1,4.133333
DEU,HUR,TOT,PC_LF,Q,2016-Q2,4
DEU,HUR,TOT,PC_LF,Q,2016-Q3,3.866667
DEU,HUR,TOT,PC_LF,Q,2016-Q4,3.733333
DEU,HUR,TOT,PC_LF,Q,2017-Q1,3.7
DEU,HUR,TOT,PC_LF,Q,2017-Q2,3.6
DEU,HUR,TOT,PC_LF,Q,2017-Q3,3.5
DEU,HUR,TOT,PC_LF,Q,2017-Q4,3.433333
DEU,HUR,TOT,PC_LF,Q,2018-Q1,3.3
DEU,HUR,TOT,PC_LF,Q,2018-Q2,3.233333
DEU,HUR,TOT,PC_LF,Q,2018-Q3,3.2
DEU,HUR,TOT,PC_LF,Q,2018-Q4,3.1
DEU,HUR,TOT,PC_LF,Q,2019-Q1,3.033333
DEU,HUR,TOT,PC_LF,Q,2019-Q2,2.933333
DEU,HUR,TOT,PC_LF,Q,2019-Q3,2.9
DEU,HUR,TOT,PC_LF,Q,2019-Q4,3.1
DEU,HUR,TOT,PC_LF,Q,2020-Q1,3.3
DEU,HUR,TOT,PC_LF,Q,2020-Q2,3.666667
DEU,HUR,TOT,PC_LF,Q,2020-Q3,3.866667
DEU,HUR,TOT,PC_LF,Q,2020-Q4,3.9
DEU,HUR,TOT,PC_LF,Q,2021-Q1,3.9
DEU,HUR,TOT,PC_LF,Q,2021-Q2,3.7
DEU,HUR,TOT,PC_LF,Q,2021-Q3,3.433333
